,index,image_path,steering,throttle
3892,3892,learning_images//3892.jpeg,-1.0,1.0
3893,3893,learning_images//3893.jpeg,-1.0,1.0
3894,3894,learning_images//3894.jpeg,-0.8962264,1.0
3895,3895,learning_images//3895.jpeg,0.4056604,1.0
3896,3896,learning_images//3896.jpeg,1.0,1.0
3897,3897,learning_images//3897.jpeg,1.0,1.0
3898,3898,learning_images//3898.jpeg,1.0,1.0
3899,3899,learning_images//3899.jpeg,1.0,1.0
3900,3900,learning_images//3900.jpeg,1.0,1.0
3901,3901,learning_images//3901.jpeg,1.0,1.0
3902,3902,learning_images//3902.jpeg,1.0,1.0
3903,3903,learning_images//3903.jpeg,1.0,1.0
3904,3904,learning_images//3904.jpeg,1.0,1.0
3905,3905,learning_images//3905.jpeg,1.0,1.0
3906,3906,learning_images//3906.jpeg,1.0,1.0
3907,3907,learning_images//3907.jpeg,0.7735849,1.0
3908,3908,learning_images//3908.jpeg,0.2169811,1.0
3909,3909,learning_images//3909.jpeg,-0.1509434,1.0
3910,3910,learning_images//3910.jpeg,-0.5283019,1.0
3911,3911,learning_images//3911.jpeg,-0.971698,1.0
3912,3912,learning_images//3912.jpeg,-1.0,1.0
3913,3913,learning_images//3913.jpeg,-1.0,1.0
3914,3914,learning_images//3914.jpeg,-1.0,1.0
3915,3915,learning_images//3915.jpeg,-1.0,1.0
3916,3916,learning_images//3916.jpeg,-0.971698,1.0
3917,3917,learning_images//3917.jpeg,-0.5660377,1.0
3918,3918,learning_images//3918.jpeg,0.1037736,1.0
3919,3919,learning_images//3919.jpeg,0.7547171,1.0
3920,3920,learning_images//3920.jpeg,1.0,1.0
3921,3921,learning_images//3921.jpeg,1.0,1.0
3922,3922,learning_images//3922.jpeg,1.0,1.0
3923,3923,learning_images//3923.jpeg,1.0,1.0
3924,3924,learning_images//3924.jpeg,1.0,1.0
3925,3925,learning_images//3925.jpeg,1.0,1.0
3926,3926,learning_images//3926.jpeg,1.0,1.0
3927,3927,learning_images//3927.jpeg,1.0,1.0
3928,3928,learning_images//3928.jpeg,0.6037736,1.0
3929,3929,learning_images//3929.jpeg,0.2169811,1.0
3930,3930,learning_images//3930.jpeg,-0.5,1.0
3931,3931,learning_images//3931.jpeg,-0.8584906,1.0
3932,3932,learning_images//3932.jpeg,-1.0,1.0
3933,3933,learning_images//3933.jpeg,-1.0,1.0
3934,3934,learning_images//3934.jpeg,-1.0,1.0
3935,3935,learning_images//3935.jpeg,-1.0,1.0
3936,3936,learning_images//3936.jpeg,-1.0,1.0
3937,3937,learning_images//3937.jpeg,-0.9433962,1.0
3938,3938,learning_images//3938.jpeg,-0.5943396,1.0
3939,3939,learning_images//3939.jpeg,-0.245283,1.0
3940,3940,learning_images//3940.jpeg,0.009433962,1.0
3941,3941,learning_images//3941.jpeg,0.2075472,1.0
3942,3942,learning_images//3942.jpeg,0.8301887,1.0
3943,3943,learning_images//3943.jpeg,0.8773585,1.0
3944,3944,learning_images//3944.jpeg,0.9056604,1.0
3945,3945,learning_images//3945.jpeg,1.0,1.0
3946,3946,learning_images//3946.jpeg,1.0,1.0
3947,3947,learning_images//3947.jpeg,0.8867924,1.0
3948,3948,learning_images//3948.jpeg,-0.01886792,1.0
3949,3949,learning_images//3949.jpeg,-0.3490566,1.0
3950,3950,learning_images//3950.jpeg,-0.8018868,1.0
3951,3951,learning_images//3951.jpeg,-0.9528302,1.0
3952,3952,learning_images//3952.jpeg,-0.990566,1.0
3953,3953,learning_images//3953.jpeg,-1.0,1.0
3954,3954,learning_images//3954.jpeg,-0.9433962,1.0
3955,3955,learning_images//3955.jpeg,-0.8396227,1.0
3956,3956,learning_images//3956.jpeg,-0.4811321,1.0
3957,3957,learning_images//3957.jpeg,0.1509434,1.0
3958,3958,learning_images//3958.jpeg,0.8490566,1.0
3959,3959,learning_images//3959.jpeg,1.0,1.0
3960,3960,learning_images//3960.jpeg,1.0,1.0
3961,3961,learning_images//3961.jpeg,1.0,1.0
3962,3962,learning_images//3962.jpeg,1.0,1.0
3963,3963,learning_images//3963.jpeg,1.0,1.0
3964,3964,learning_images//3964.jpeg,1.0,1.0
3965,3965,learning_images//3965.jpeg,1.0,1.0
3966,3966,learning_images//3966.jpeg,1.0,1.0
3967,3967,learning_images//3967.jpeg,0.7358491,1.0
3968,3968,learning_images//3968.jpeg,0.4811321,1.0
3969,3969,learning_images//3969.jpeg,-0.0754717,1.0
3970,3970,learning_images//3970.jpeg,-0.2075472,1.0
3971,3971,learning_images//3971.jpeg,-0.3207547,1.0
3972,3972,learning_images//3972.jpeg,-0.3679245,1.0
3973,3973,learning_images//3973.jpeg,-0.3679245,1.0
3974,3974,learning_images//3974.jpeg,-0.3679245,1.0
3975,3975,learning_images//3975.jpeg,-0.3584906,1.0
3976,3976,learning_images//3976.jpeg,-0.2358491,1.0
3977,3977,learning_images//3977.jpeg,-0.1037736,1.0
3978,3978,learning_images//3978.jpeg,-0.03773585,1.0
3979,3979,learning_images//3979.jpeg,0.04716982,1.0
3980,3980,learning_images//3980.jpeg,0.1886793,1.0
3981,3981,learning_images//3981.jpeg,0.1886793,1.0
3982,3982,learning_images//3982.jpeg,0.1886793,1.0
3983,3983,learning_images//3983.jpeg,0.1037736,1.0
3984,3984,learning_images//3984.jpeg,-0.0,1.0
3985,3985,learning_images//3985.jpeg,-0.04716982,1.0
3986,3986,learning_images//3986.jpeg,-0.04716982,1.0
3987,3987,learning_images//3987.jpeg,-0.09433963,1.0
3988,3988,learning_images//3988.jpeg,-0.1603774,1.0
3989,3989,learning_images//3989.jpeg,-0.1698113,1.0
3990,3990,learning_images//3990.jpeg,-0.1698113,1.0
3991,3991,learning_images//3991.jpeg,-0.1603774,1.0
3992,3992,learning_images//3992.jpeg,-0.1132075,1.0
3993,3993,learning_images//3993.jpeg,-0.06603774,1.0
3994,3994,learning_images//3994.jpeg,0.009433962,1.0
3995,3995,learning_images//3995.jpeg,0.05660377,1.0
3996,3996,learning_images//3996.jpeg,0.05660377,1.0
3997,3997,learning_images//3997.jpeg,0.05660377,1.0
3998,3998,learning_images//3998.jpeg,0.09433963,1.0
3999,3999,learning_images//3999.jpeg,0.1132075,1.0
4000,4000,learning_images//4000.jpeg,0.1603774,1.0
4001,4001,learning_images//4001.jpeg,0.1698113,1.0
4002,4002,learning_images//4002.jpeg,0.1792453,1.0
4003,4003,learning_images//4003.jpeg,0.1792453,1.0
4004,4004,learning_images//4004.jpeg,0.1792453,1.0
4005,4005,learning_images//4005.jpeg,0.1792453,1.0
4006,4006,learning_images//4006.jpeg,0.1792453,1.0
4007,4007,learning_images//4007.jpeg,0.1792453,1.0
4008,4008,learning_images//4008.jpeg,0.1792453,1.0
4009,4009,learning_images//4009.jpeg,0.1792453,1.0
4010,4010,learning_images//4010.jpeg,0.1792453,1.0
4011,4011,learning_images//4011.jpeg,0.1792453,1.0
4012,4012,learning_images//4012.jpeg,0.1792453,1.0
4013,4013,learning_images//4013.jpeg,0.1792453,1.0
4014,4014,learning_images//4014.jpeg,0.1320755,1.0
4015,4015,learning_images//4015.jpeg,0.01886792,1.0
4016,4016,learning_images//4016.jpeg,0.01886792,1.0
4017,4017,learning_images//4017.jpeg,0.01886792,1.0
4018,4018,learning_images//4018.jpeg,0.01886792,1.0
4019,4019,learning_images//4019.jpeg,-0.01886792,1.0
4020,4020,learning_images//4020.jpeg,-0.1226415,1.0
4021,4021,learning_images//4021.jpeg,-0.2264151,1.0
4022,4022,learning_images//4022.jpeg,-0.2264151,1.0
4023,4023,learning_images//4023.jpeg,-0.2264151,1.0
4024,4024,learning_images//4024.jpeg,-0.1886793,1.0
4025,4025,learning_images//4025.jpeg,-0.01886792,1.0
4026,4026,learning_images//4026.jpeg,-0.009433962,1.0
4027,4027,learning_images//4027.jpeg,-0.009433962,1.0
4028,4028,learning_images//4028.jpeg,-0.009433962,1.0
4029,4029,learning_images//4029.jpeg,-0.009433962,1.0
4030,4030,learning_images//4030.jpeg,-0.009433962,1.0
4031,4031,learning_images//4031.jpeg,-0.009433962,1.0
4032,4032,learning_images//4032.jpeg,-0.009433962,1.0
4033,4033,learning_images//4033.jpeg,-0.009433962,1.0
4034,4034,learning_images//4034.jpeg,0.02830189,1.0
4035,4035,learning_images//4035.jpeg,0.06603774,1.0
4036,4036,learning_images//4036.jpeg,0.06603774,1.0
4037,4037,learning_images//4037.jpeg,0.06603774,1.0
4038,4038,learning_images//4038.jpeg,0.06603774,1.0
4039,4039,learning_images//4039.jpeg,0.06603774,1.0
4040,4040,learning_images//4040.jpeg,0.0754717,1.0
4041,4041,learning_images//4041.jpeg,0.0754717,1.0
4042,4042,learning_images//4042.jpeg,0.0754717,1.0
4043,4043,learning_images//4043.jpeg,0.0754717,1.0
4044,4044,learning_images//4044.jpeg,0.0754717,1.0
4045,4045,learning_images//4045.jpeg,0.0754717,1.0
4046,4046,learning_images//4046.jpeg,0.0754717,1.0
4047,4047,learning_images//4047.jpeg,0.06603774,1.0
4048,4048,learning_images//4048.jpeg,0.06603774,1.0
4049,4049,learning_images//4049.jpeg,0.06603774,1.0
4050,4050,learning_images//4050.jpeg,0.06603774,1.0
4051,4051,learning_images//4051.jpeg,0.06603774,1.0
4052,4052,learning_images//4052.jpeg,0.06603774,1.0
4053,4053,learning_images//4053.jpeg,0.06603774,1.0
4054,4054,learning_images//4054.jpeg,0.06603774,1.0
4055,4055,learning_images//4055.jpeg,0.06603774,1.0
4056,4056,learning_images//4056.jpeg,0.06603774,1.0
4057,4057,learning_images//4057.jpeg,0.06603774,1.0
4058,4058,learning_images//4058.jpeg,0.06603774,1.0
4059,4059,learning_images//4059.jpeg,0.06603774,1.0
4060,4060,learning_images//4060.jpeg,0.06603774,1.0
4061,4061,learning_images//4061.jpeg,0.06603774,1.0
4062,4062,learning_images//4062.jpeg,0.06603774,1.0
4063,4063,learning_images//4063.jpeg,0.05660377,1.0
4064,4064,learning_images//4064.jpeg,0.05660377,1.0
4065,4065,learning_images//4065.jpeg,0.05660377,1.0
4066,4066,learning_images//4066.jpeg,-0.0,1.0
4067,4067,learning_images//4067.jpeg,-0.01886792,1.0
4068,4068,learning_images//4068.jpeg,-0.04716982,1.0
4069,4069,learning_images//4069.jpeg,-0.04716982,1.0
4070,4070,learning_images//4070.jpeg,-0.04716982,1.0
4071,4071,learning_images//4071.jpeg,-0.04716982,1.0
4072,4072,learning_images//4072.jpeg,-0.04716982,1.0
4073,4073,learning_images//4073.jpeg,-0.04716982,1.0
4074,4074,learning_images//4074.jpeg,-0.03773585,1.0
4075,4075,learning_images//4075.jpeg,-0.02830189,1.0
4076,4076,learning_images//4076.jpeg,-0.01886792,1.0
4077,4077,learning_images//4077.jpeg,-0.009433962,1.0
4078,4078,learning_images//4078.jpeg,-0.009433962,1.0
4079,4079,learning_images//4079.jpeg,-0.009433962,1.0
4080,4080,learning_images//4080.jpeg,-0.009433962,1.0
4081,4081,learning_images//4081.jpeg,-0.009433962,1.0
4082,4082,learning_images//4082.jpeg,-0.009433962,1.0
4083,4083,learning_images//4083.jpeg,-0.009433962,1.0
4084,4084,learning_images//4084.jpeg,-0.009433962,1.0
4085,4085,learning_images//4085.jpeg,-0.009433962,1.0
4086,4086,learning_images//4086.jpeg,-0.009433962,1.0
4087,4087,learning_images//4087.jpeg,-0.009433962,1.0
4088,4088,learning_images//4088.jpeg,-0.009433962,1.0
4089,4089,learning_images//4089.jpeg,-0.009433962,1.0
4090,4090,learning_images//4090.jpeg,-0.009433962,1.0
4091,4091,learning_images//4091.jpeg,-0.009433962,1.0
4092,4092,learning_images//4092.jpeg,-0.009433962,1.0
4093,4093,learning_images//4093.jpeg,-0.009433962,1.0
4094,4094,learning_images//4094.jpeg,-0.009433962,1.0
4095,4095,learning_images//4095.jpeg,-0.009433962,1.0
4096,4096,learning_images//4096.jpeg,-0.009433962,1.0
4097,4097,learning_images//4097.jpeg,0.09433963,1.0
4098,4098,learning_images//4098.jpeg,0.1226415,1.0
4099,4099,learning_images//4099.jpeg,0.1226415,1.0
4100,4100,learning_images//4100.jpeg,0.1226415,1.0
4101,4101,learning_images//4101.jpeg,0.1226415,1.0
4102,4102,learning_images//4102.jpeg,0.1226415,1.0
4103,4103,learning_images//4103.jpeg,0.1226415,1.0
4104,4104,learning_images//4104.jpeg,0.1226415,1.0
4105,4105,learning_images//4105.jpeg,0.1226415,1.0
4106,4106,learning_images//4106.jpeg,0.1226415,1.0
4107,4107,learning_images//4107.jpeg,0.1226415,1.0
4108,4108,learning_images//4108.jpeg,0.1226415,1.0
4109,4109,learning_images//4109.jpeg,0.1226415,1.0
4110,4110,learning_images//4110.jpeg,0.1226415,1.0
4111,4111,learning_images//4111.jpeg,0.1226415,1.0
4112,4112,learning_images//4112.jpeg,-0.009433962,1.0
4113,4113,learning_images//4113.jpeg,-0.1792453,1.0
4114,4114,learning_images//4114.jpeg,-0.1792453,1.0
4115,4115,learning_images//4115.jpeg,-0.1792453,1.0
4116,4116,learning_images//4116.jpeg,-0.06603774,1.0
4117,4117,learning_images//4117.jpeg,-0.01886792,1.0
4118,4118,learning_images//4118.jpeg,0.02830189,1.0
4119,4119,learning_images//4119.jpeg,0.02830189,1.0
4120,4120,learning_images//4120.jpeg,0.02830189,1.0
4121,4121,learning_images//4121.jpeg,0.02830189,1.0
4122,4122,learning_images//4122.jpeg,0.01886792,1.0
4123,4123,learning_images//4123.jpeg,-0.0,1.0
4124,4124,learning_images//4124.jpeg,-0.0,1.0
4125,4125,learning_images//4125.jpeg,-0.0,1.0
4126,4126,learning_images//4126.jpeg,0.009433962,1.0
4127,4127,learning_images//4127.jpeg,-0.0,1.0
4128,4128,learning_images//4128.jpeg,-0.0,1.0
4129,4129,learning_images//4129.jpeg,-0.0,1.0
4130,4130,learning_images//4130.jpeg,-0.0,1.0
4131,4131,learning_images//4131.jpeg,0.08490566,1.0
4132,4132,learning_images//4132.jpeg,0.09433963,1.0
4133,4133,learning_images//4133.jpeg,0.09433963,1.0
4134,4134,learning_images//4134.jpeg,0.09433963,1.0
4135,4135,learning_images//4135.jpeg,0.05660377,1.0
4136,4136,learning_images//4136.jpeg,0.02830189,1.0
4137,4137,learning_images//4137.jpeg,0.02830189,1.0
4138,4138,learning_images//4138.jpeg,0.02830189,1.0
4139,4139,learning_images//4139.jpeg,0.02830189,1.0
4140,4140,learning_images//4140.jpeg,0.01886792,1.0
4141,4141,learning_images//4141.jpeg,0.01886792,1.0
4142,4142,learning_images//4142.jpeg,-0.0,1.0
4143,4143,learning_images//4143.jpeg,-0.009433962,1.0
4144,4144,learning_images//4144.jpeg,-0.01886792,1.0
4145,4145,learning_images//4145.jpeg,-0.01886792,1.0
4146,4146,learning_images//4146.jpeg,-0.01886792,1.0
4147,4147,learning_images//4147.jpeg,-0.01886792,1.0
4148,4148,learning_images//4148.jpeg,-0.009433962,1.0
4149,4149,learning_images//4149.jpeg,0.009433962,1.0
4150,4150,learning_images//4150.jpeg,0.01886792,1.0
4151,4151,learning_images//4151.jpeg,0.04716982,1.0
4152,4152,learning_images//4152.jpeg,0.04716982,1.0
4153,4153,learning_images//4153.jpeg,0.05660377,1.0
4154,4154,learning_images//4154.jpeg,0.06603774,1.0
4155,4155,learning_images//4155.jpeg,0.0754717,1.0
4156,4156,learning_images//4156.jpeg,0.0754717,1.0
4157,4157,learning_images//4157.jpeg,0.0754717,1.0
4158,4158,learning_images//4158.jpeg,0.06603774,1.0
4159,4159,learning_images//4159.jpeg,-0.0,1.0
4160,4160,learning_images//4160.jpeg,-0.0,1.0
4161,4161,learning_images//4161.jpeg,0.02830189,1.0
4162,4162,learning_images//4162.jpeg,0.02830189,1.0
4163,4163,learning_images//4163.jpeg,0.02830189,1.0
4164,4164,learning_images//4164.jpeg,0.01886792,1.0
4165,4165,learning_images//4165.jpeg,-0.0,1.0
4166,4166,learning_images//4166.jpeg,-0.0,1.0
4167,4167,learning_images//4167.jpeg,-0.0,1.0
4168,4168,learning_images//4168.jpeg,-0.01886792,1.0
4169,4169,learning_images//4169.jpeg,-0.02830189,1.0
4170,4170,learning_images//4170.jpeg,-0.02830189,1.0
4171,4171,learning_images//4171.jpeg,-0.06603774,1.0
4172,4172,learning_images//4172.jpeg,-0.06603774,1.0
4173,4173,learning_images//4173.jpeg,-0.06603774,1.0
4174,4174,learning_images//4174.jpeg,-0.06603774,1.0
4175,4175,learning_images//4175.jpeg,-0.06603774,1.0
4176,4176,learning_images//4176.jpeg,-0.06603774,1.0
4177,4177,learning_images//4177.jpeg,-0.06603774,1.0
4178,4178,learning_images//4178.jpeg,-0.06603774,1.0
4179,4179,learning_images//4179.jpeg,-0.06603774,1.0
4180,4180,learning_images//4180.jpeg,-0.06603774,1.0
4181,4181,learning_images//4181.jpeg,-0.04716982,1.0
4182,4182,learning_images//4182.jpeg,-0.009433962,1.0
4183,4183,learning_images//4183.jpeg,-0.0,1.0
4184,4184,learning_images//4184.jpeg,0.009433962,1.0
4185,4185,learning_images//4185.jpeg,0.03773585,1.0
4186,4186,learning_images//4186.jpeg,0.05660377,1.0
4187,4187,learning_images//4187.jpeg,0.06603774,1.0
4188,4188,learning_images//4188.jpeg,0.06603774,1.0
4189,4189,learning_images//4189.jpeg,0.06603774,1.0
4190,4190,learning_images//4190.jpeg,0.05660377,1.0
4191,4191,learning_images//4191.jpeg,0.03773585,1.0
4192,4192,learning_images//4192.jpeg,0.03773585,1.0
4193,4193,learning_images//4193.jpeg,0.01886792,1.0
4194,4194,learning_images//4194.jpeg,-0.0,1.0
4195,4195,learning_images//4195.jpeg,-0.0,1.0
4196,4196,learning_images//4196.jpeg,-0.0,1.0
4197,4197,learning_images//4197.jpeg,-0.0,1.0
4198,4198,learning_images//4198.jpeg,-0.0,1.0
4199,4199,learning_images//4199.jpeg,0.03773585,1.0
4200,4200,learning_images//4200.jpeg,0.04716982,1.0
4201,4201,learning_images//4201.jpeg,0.04716982,1.0
4202,4202,learning_images//4202.jpeg,0.04716982,1.0
4203,4203,learning_images//4203.jpeg,0.04716982,1.0
4204,4204,learning_images//4204.jpeg,0.04716982,1.0
4205,4205,learning_images//4205.jpeg,0.04716982,1.0
4206,4206,learning_images//4206.jpeg,0.04716982,1.0
4207,4207,learning_images//4207.jpeg,0.05660377,1.0
4208,4208,learning_images//4208.jpeg,0.05660377,1.0
4209,4209,learning_images//4209.jpeg,0.05660377,1.0
4210,4210,learning_images//4210.jpeg,0.05660377,1.0
4211,4211,learning_images//4211.jpeg,0.05660377,1.0
4212,4212,learning_images//4212.jpeg,0.05660377,1.0
4213,4213,learning_images//4213.jpeg,0.05660377,1.0
4214,4214,learning_images//4214.jpeg,0.05660377,1.0
4215,4215,learning_images//4215.jpeg,0.05660377,1.0
4216,4216,learning_images//4216.jpeg,0.03773585,1.0
4217,4217,learning_images//4217.jpeg,-0.009433962,1.0
4218,4218,learning_images//4218.jpeg,-0.01886792,1.0
4219,4219,learning_images//4219.jpeg,-0.01886792,1.0
4220,4220,learning_images//4220.jpeg,-0.01886792,1.0
4221,4221,learning_images//4221.jpeg,-0.01886792,1.0
4222,4222,learning_images//4222.jpeg,-0.01886792,1.0
4223,4223,learning_images//4223.jpeg,-0.01886792,1.0
4224,4224,learning_images//4224.jpeg,0.05660377,1.0
4225,4225,learning_images//4225.jpeg,0.05660377,1.0
4226,4226,learning_images//4226.jpeg,0.05660377,1.0
4227,4227,learning_images//4227.jpeg,0.05660377,1.0
4228,4228,learning_images//4228.jpeg,0.05660377,1.0
4229,4229,learning_images//4229.jpeg,0.03773585,1.0
4230,4230,learning_images//4230.jpeg,0.02830189,1.0
4231,4231,learning_images//4231.jpeg,-0.0,1.0
4232,4232,learning_images//4232.jpeg,-0.0,1.0
4233,4233,learning_images//4233.jpeg,-0.0,1.0
4234,4234,learning_images//4234.jpeg,-0.0,1.0
4235,4235,learning_images//4235.jpeg,-0.0,1.0
4236,4236,learning_images//4236.jpeg,-0.0,1.0
4237,4237,learning_images//4237.jpeg,-0.0,1.0
4238,4238,learning_images//4238.jpeg,-0.0,1.0
4239,4239,learning_images//4239.jpeg,-0.0,1.0
4240,4240,learning_images//4240.jpeg,-0.0,1.0
4241,4241,learning_images//4241.jpeg,-0.0,1.0
4242,4242,learning_images//4242.jpeg,-0.0,1.0
4243,4243,learning_images//4243.jpeg,-0.0,1.0
4244,4244,learning_images//4244.jpeg,0.009433962,1.0
4245,4245,learning_images//4245.jpeg,0.009433962,1.0
4246,4246,learning_images//4246.jpeg,0.009433962,1.0
4247,4247,learning_images//4247.jpeg,0.009433962,1.0
4248,4248,learning_images//4248.jpeg,0.009433962,1.0
4249,4249,learning_images//4249.jpeg,0.009433962,1.0
4250,4250,learning_images//4250.jpeg,0.009433962,1.0
4251,4251,learning_images//4251.jpeg,0.009433962,1.0
4252,4252,learning_images//4252.jpeg,0.009433962,1.0
4253,4253,learning_images//4253.jpeg,0.009433962,1.0
4254,4254,learning_images//4254.jpeg,0.009433962,1.0
4255,4255,learning_images//4255.jpeg,0.009433962,1.0
4256,4256,learning_images//4256.jpeg,0.009433962,1.0
4257,4257,learning_images//4257.jpeg,0.009433962,1.0
4258,4258,learning_images//4258.jpeg,0.009433962,1.0
4259,4259,learning_images//4259.jpeg,0.009433962,1.0
4260,4260,learning_images//4260.jpeg,0.009433962,1.0
4261,4261,learning_images//4261.jpeg,0.009433962,1.0
4262,4262,learning_images//4262.jpeg,0.009433962,1.0
4263,4263,learning_images//4263.jpeg,0.009433962,1.0
4264,4264,learning_images//4264.jpeg,0.009433962,1.0
4265,4265,learning_images//4265.jpeg,0.009433962,1.0
4266,4266,learning_images//4266.jpeg,0.009433962,1.0
4267,4267,learning_images//4267.jpeg,0.009433962,1.0
4268,4268,learning_images//4268.jpeg,0.009433962,1.0
4269,4269,learning_images//4269.jpeg,0.009433962,1.0
4270,4270,learning_images//4270.jpeg,0.009433962,1.0
4271,4271,learning_images//4271.jpeg,0.009433962,1.0
4272,4272,learning_images//4272.jpeg,0.009433962,1.0
4273,4273,learning_images//4273.jpeg,0.009433962,1.0
4274,4274,learning_images//4274.jpeg,0.009433962,1.0
4275,4275,learning_images//4275.jpeg,0.009433962,1.0
4276,4276,learning_images//4276.jpeg,0.009433962,1.0
4277,4277,learning_images//4277.jpeg,0.009433962,1.0
4278,4278,learning_images//4278.jpeg,0.009433962,1.0
4279,4279,learning_images//4279.jpeg,0.009433962,1.0
4280,4280,learning_images//4280.jpeg,0.009433962,1.0
4281,4281,learning_images//4281.jpeg,0.009433962,1.0
4282,4282,learning_images//4282.jpeg,0.02830189,1.0
4283,4283,learning_images//4283.jpeg,0.04716982,1.0
4284,4284,learning_images//4284.jpeg,0.04716982,1.0
4285,4285,learning_images//4285.jpeg,0.04716982,1.0
4286,4286,learning_images//4286.jpeg,0.04716982,1.0
4287,4287,learning_images//4287.jpeg,0.02830189,1.0
4288,4288,learning_images//4288.jpeg,0.02830189,1.0
4289,4289,learning_images//4289.jpeg,0.02830189,1.0
4290,4290,learning_images//4290.jpeg,0.02830189,1.0
4291,4291,learning_images//4291.jpeg,0.02830189,1.0
4292,4292,learning_images//4292.jpeg,0.02830189,1.0
4293,4293,learning_images//4293.jpeg,0.02830189,1.0
4294,4294,learning_images//4294.jpeg,0.02830189,1.0
4295,4295,learning_images//4295.jpeg,0.02830189,1.0
4296,4296,learning_images//4296.jpeg,0.02830189,1.0
4297,4297,learning_images//4297.jpeg,0.02830189,1.0
4298,4298,learning_images//4298.jpeg,0.02830189,1.0
4299,4299,learning_images//4299.jpeg,0.02830189,1.0
4300,4300,learning_images//4300.jpeg,0.02830189,1.0
4301,4301,learning_images//4301.jpeg,0.02830189,1.0
4302,4302,learning_images//4302.jpeg,0.02830189,1.0
4303,4303,learning_images//4303.jpeg,0.02830189,1.0
4304,4304,learning_images//4304.jpeg,0.02830189,1.0
4305,4305,learning_images//4305.jpeg,0.02830189,1.0
4306,4306,learning_images//4306.jpeg,0.02830189,1.0
4307,4307,learning_images//4307.jpeg,0.02830189,1.0
4308,4308,learning_images//4308.jpeg,0.02830189,1.0
4309,4309,learning_images//4309.jpeg,0.02830189,1.0
4310,4310,learning_images//4310.jpeg,0.02830189,1.0
4311,4311,learning_images//4311.jpeg,0.02830189,1.0
4312,4312,learning_images//4312.jpeg,0.02830189,1.0
4313,4313,learning_images//4313.jpeg,0.02830189,1.0
4314,4314,learning_images//4314.jpeg,0.02830189,1.0
4315,4315,learning_images//4315.jpeg,-0.009433962,1.0
4316,4316,learning_images//4316.jpeg,-0.02830189,1.0
4317,4317,learning_images//4317.jpeg,-0.02830189,1.0
4318,4318,learning_images//4318.jpeg,-0.02830189,1.0
4319,4319,learning_images//4319.jpeg,-0.02830189,1.0
4320,4320,learning_images//4320.jpeg,-0.02830189,1.0
4321,4321,learning_images//4321.jpeg,-0.0,1.0
4322,4322,learning_images//4322.jpeg,0.01886792,1.0
4323,4323,learning_images//4323.jpeg,0.03773585,1.0
4324,4324,learning_images//4324.jpeg,0.03773585,1.0
4325,4325,learning_images//4325.jpeg,0.03773585,1.0
4326,4326,learning_images//4326.jpeg,0.03773585,1.0
4327,4327,learning_images//4327.jpeg,0.03773585,1.0
4328,4328,learning_images//4328.jpeg,0.03773585,1.0
4329,4329,learning_images//4329.jpeg,0.02830189,1.0
4330,4330,learning_images//4330.jpeg,-0.009433962,1.0
4331,4331,learning_images//4331.jpeg,-0.01886792,1.0
4332,4332,learning_images//4332.jpeg,-0.01886792,1.0
4333,4333,learning_images//4333.jpeg,-0.01886792,1.0
4334,4334,learning_images//4334.jpeg,-0.01886792,1.0
4335,4335,learning_images//4335.jpeg,-0.01886792,1.0
4336,4336,learning_images//4336.jpeg,-0.01886792,1.0
4337,4337,learning_images//4337.jpeg,-0.01886792,1.0
4338,4338,learning_images//4338.jpeg,-0.01886792,1.0
4339,4339,learning_images//4339.jpeg,0.009433962,1.0
4340,4340,learning_images//4340.jpeg,0.009433962,1.0
4341,4341,learning_images//4341.jpeg,0.009433962,1.0
4342,4342,learning_images//4342.jpeg,0.009433962,1.0
4343,4343,learning_images//4343.jpeg,0.01886792,1.0
4344,4344,learning_images//4344.jpeg,0.01886792,1.0
4345,4345,learning_images//4345.jpeg,0.02830189,1.0
4346,4346,learning_images//4346.jpeg,0.02830189,1.0
4347,4347,learning_images//4347.jpeg,0.02830189,1.0
4348,4348,learning_images//4348.jpeg,0.02830189,1.0
4349,4349,learning_images//4349.jpeg,0.02830189,1.0
4350,4350,learning_images//4350.jpeg,0.05660377,1.0
4351,4351,learning_images//4351.jpeg,0.0754717,1.0
4352,4352,learning_images//4352.jpeg,0.0754717,1.0
4353,4353,learning_images//4353.jpeg,0.0754717,1.0
4354,4354,learning_images//4354.jpeg,0.0754717,1.0
4355,4355,learning_images//4355.jpeg,0.0754717,1.0
4356,4356,learning_images//4356.jpeg,0.0754717,1.0
4357,4357,learning_images//4357.jpeg,0.0754717,1.0
4358,4358,learning_images//4358.jpeg,0.0754717,1.0
4359,4359,learning_images//4359.jpeg,0.0754717,1.0
4360,4360,learning_images//4360.jpeg,0.0754717,1.0
4361,4361,learning_images//4361.jpeg,0.0754717,1.0
4362,4362,learning_images//4362.jpeg,0.0754717,1.0
4363,4363,learning_images//4363.jpeg,0.0754717,1.0
4364,4364,learning_images//4364.jpeg,0.0754717,1.0
4365,4365,learning_images//4365.jpeg,0.01886792,1.0
4366,4366,learning_images//4366.jpeg,0.01886792,1.0
4367,4367,learning_images//4367.jpeg,0.01886792,1.0
4368,4368,learning_images//4368.jpeg,0.01886792,1.0
4369,4369,learning_images//4369.jpeg,0.04716982,1.0
4370,4370,learning_images//4370.jpeg,0.06603774,1.0
4371,4371,learning_images//4371.jpeg,0.06603774,1.0
4372,4372,learning_images//4372.jpeg,0.06603774,1.0
